Date,Open,High,Low,Close,Adj Close,Volume
2015-03-02,240.350006,240.600006,234.889999,236.419998,233.324783,844300
2015-03-03,239.089996,239.600006,236.809998,238.899994,235.772339,502000
2015-03-04,240.000000,240.960007,237.949997,239.639999,236.502655,612900
2015-03-05,238.679993,239.250000,237.320007,238.059998,234.943329,323100
2015-03-06,238.869995,238.869995,235.199997,235.750000,232.663574,342200
2015-03-09,236.649994,238.240005,235.440002,238.139999,235.022293,295000
2015-03-10,237.990005,239.509995,236.970001,237.880005,234.765701,631400
2015-03-11,238.570007,239.070007,236.059998,237.740005,235.193756,334000
2015-03-12,239.860001,244.690002,239.449997,243.389999,240.783234,619200
2015-03-13,243.850006,245.000000,242.210007,244.179993,241.564774,532000
2015-03-16,244.179993,247.000000,243.960007,245.389999,242.761826,472600
2015-03-17,241.070007,244.779999,240.250000,243.729996,241.119598,411300
2015-03-18,242.839996,251.820007,242.399994,250.339996,247.658783,965700
2015-03-19,248.509995,250.729996,247.440002,250.570007,247.886368,294200
2015-03-20,253.119995,255.940002,251.929993,253.639999,250.923462,1206200
2015-03-23,250.059998,250.089996,247.380005,247.529999,244.878906,458100
2015-03-24,247.270004,248.960007,244.320007,244.720001,242.099014,316500
2015-03-25,248.649994,248.800003,239.330002,239.520004,236.954681,520400
2015-03-26,237.029999,240.000000,234.869995,238.500000,235.945633,437100
2015-03-27,239.690002,243.110001,238.990005,240.970001,238.389175,496100
2015-03-30,239.100006,242.410004,238.289993,241.979996,239.388351,621300
2015-03-31,236.350006,241.250000,236.300003,239.289993,236.727142,643200
2015-04-01,236.639999,236.649994,231.419998,232.809998,230.316559,1361200
2015-04-02,231.619995,232.949997,226.899994,226.899994,224.469833,1405300
2015-04-06,226.899994,231.289993,226.509995,229.830002,227.368454,367600
2015-04-07,235.270004,240.990005,235.250000,239.410004,236.845871,574100
2015-04-08,245.300003,249.399994,244.199997,247.080002,244.433716,1080200
2015-04-09,243.240005,258.440002,239.190002,254.320007,251.596191,2106600
2015-04-10,251.559998,252.960007,248.029999,248.770004,246.105637,953500
