Date,Open,High,Low,Close,Adj Close,Volume
2015-03-02,1217.000000,1241.000000,1189.819946,1201.000000,1088.322266,4512153
2015-03-03,1198.000000,1210.500000,1185.500000,1204.500000,1091.493896,4545614
2015-03-04,1202.500000,1209.000000,1162.000000,1167.000000,1057.512085,6275042
2015-03-05,1165.000000,1178.000000,1140.500000,1164.500000,1055.246704,5490280
2015-03-06,1157.000000,1158.000000,1131.500000,1136.000000,1029.420532,5696960
2015-03-09,1116.500000,1138.500000,1111.000000,1138.000000,1031.232910,5183092
2015-03-10,1122.500000,1130.500000,1081.000000,1081.500000,980.033813,9667248
2015-03-11,1086.000000,1103.000000,1062.500000,1085.500000,983.658508,6960693
2015-03-12,1101.500000,1120.000000,1078.000000,1079.000000,977.768311,11502438
2015-03-13,1082.000000,1088.000000,1043.000000,1055.000000,956.020020,6917444
2015-03-16,1063.000000,1069.900024,1041.500000,1055.500000,956.473022,6381844
2015-03-17,1060.000000,1074.000000,1049.500000,1071.500000,970.971924,7677869
2015-03-18,1069.500000,1079.500000,1056.000000,1069.500000,969.159668,6707412
2015-03-19,1055.000000,1108.500000,1042.500000,1046.000000,981.129089,8425487
2015-03-20,1052.500000,1108.500000,1025.000000,1100.500000,1032.249146,11955546
2015-03-23,1107.500000,1116.000000,1080.000000,1114.000000,1044.911865,9751005
2015-03-24,1106.000000,1125.500000,1092.000000,1093.500000,1025.683228,5511065
2015-03-25,1090.000000,1109.500000,1090.000000,1104.500000,1036.000977,4312219
2015-03-26,1101.500000,1124.000000,1069.000000,1076.500000,1009.737549,7624035
2015-03-27,1073.000000,1073.000000,1031.000000,1044.000000,979.253113,6960725
2015-03-30,1054.000000,1069.000000,1032.000000,1060.000000,994.260864,7512869
2015-03-31,1060.500000,1072.000000,1010.000000,1012.000000,949.237732,9709191
2015-04-01,1010.000000,1024.500000,1004.500000,1016.500000,953.458618,5902965
2015-04-02,1011.500000,1019.000000,992.400024,997.000000,935.167969,7662642
2015-04-07,997.000000,1032.500000,997.000000,1025.500000,961.900452,8116048
2015-04-08,1028.500000,1057.000000,1023.500000,1026.500000,962.838440,7305789
2015-04-09,1000.000000,1028.000000,988.161011,1024.000000,960.493469,10422668
2015-04-10,1028.000000,1034.500000,1001.500000,1022.000000,958.617493,7472847
2015-04-13,1009.000000,1022.530029,989.000000,998.700012,936.762512,5104752
2015-04-14,993.799988,1045.500000,992.000000,1039.500000,975.032166,9206317
2015-04-15,1038.000000,1071.000000,1034.500000,1055.000000,989.570923,6899910
2015-04-16,1058.000000,1065.500000,1034.000000,1039.000000,974.563232,7551623
2015-04-17,1035.500000,1046.000000,990.158020,1010.500000,947.830688,8298273
2015-04-20,1014.500000,1047.000000,1010.429993,1038.000000,973.625244,6576402
2015-04-21,1030.000000,1035.000000,1003.000000,1017.000000,953.927612,7752086
2015-04-22,1026.500000,1033.000000,993.599976,1014.000000,951.113647,8641977
2015-04-23,1010.000000,1063.000000,999.700012,1062.000000,996.136780,10050400
2015-04-24,1066.500000,1103.500000,1063.000000,1082.000000,1014.896423,11244696
2015-04-27,1117.000000,1120.000000,1076.000000,1103.500000,1035.062988,8420750
2015-04-28,1098.000000,1132.500000,1082.500000,1129.000000,1058.981567,15550830
2015-04-29,1120.000000,1145.739990,1112.000000,1138.500000,1067.892456,11551485
2015-04-30,1138.500000,1145.500000,1083.500000,1105.000000,1036.469971,11647924
2015-05-01,1122.500000,1171.500000,1121.000000,1165.000000,1092.748901,6264156
2015-05-05,1165.000000,1194.000000,1134.500000,1166.500000,1094.155884,6498242
2015-05-06,1163.500000,1188.000000,1145.160034,1153.500000,1081.962158,8347732
2015-05-07,1143.000000,1144.500000,1092.500000,1107.000000,1038.345947,10064350
2015-05-08,1125.500000,1128.119995,1099.500000,1115.500000,1046.318848,7800107
2015-05-11,1112.500000,1151.500000,1110.500000,1128.000000,1058.043579,5975576
2015-05-12,1118.500000,1145.500000,1104.500000,1132.000000,1061.795532,7023995
2015-05-13,1135.000000,1148.000000,1114.000000,1131.500000,1061.326538,4795810
2015-05-14,1123.000000,1123.000000,1097.000000,1110.500000,1041.628906,6976505
2015-05-15,1118.000000,1130.500000,1068.500000,1090.500000,1022.869202,11622553
2015-05-18,1088.500000,1102.500000,1069.000000,1077.000000,1010.206482,4957938
2015-05-19,1077.000000,1080.500000,1052.500000,1061.000000,995.198792,6741789
2015-05-20,1056.500000,1079.500000,1036.500000,1064.500000,998.481750,5554333
2015-05-21,1066.500000,1090.000000,1055.000000,1059.000000,993.322876,4026367
2015-05-22,1059.500000,1086.500000,1055.500000,1062.500000,996.605835,4587372
2015-05-26,1062.500000,1078.000000,1028.500000,1036.500000,972.218201,5080960
2015-05-27,1039.000000,1047.000000,1025.000000,1040.500000,975.970154,5647818
2015-05-28,1036.500000,1038.000000,1010.500000,1035.000000,970.811279,5944555
2015-05-29,1037.000000,1037.500000,1012.500000,1026.000000,962.369446,6212237
2015-06-01,1030.500000,1033.000000,1000.500000,1003.000000,940.795837,6733422
2015-06-02,1004.000000,1057.180054,992.599976,1048.500000,983.474060,12304564
2015-06-03,1053.000000,1058.530029,1024.500000,1048.000000,983.005005,8529821
2015-06-04,1040.500000,1040.500000,1002.500000,1005.000000,942.671814,8847016
2015-06-05,1001.000000,1030.500000,989.700012,1015.500000,952.520630,9560567
2015-06-08,1011.000000,1022.000000,999.200012,1005.500000,943.140808,7130188
2015-06-09,1008.000000,1008.140015,967.599976,985.400024,924.287415,11417525
2015-06-10,988.200012,1016.000000,984.000000,1010.000000,947.361694,8605896
2015-06-11,1015.000000,1025.500000,995.400024,1007.500000,945.016785,5595309
2015-06-12,1002.000000,1022.000000,994.299988,1006.000000,943.609802,5908357
2015-06-15,1004.500000,1013.500000,984.500000,994.400024,932.729248,5595054
2015-06-16,990.000000,993.200012,966.500000,972.200012,911.906006,6928820
2015-06-17,976.299988,980.000000,961.500000,965.599976,905.715271,6788585
2015-06-18,961.099976,1031.449951,961.099976,990.700012,929.258667,11120936
2015-06-19,988.099976,994.400024,978.099976,986.599976,925.412964,12857048
2015-06-22,1000.000000,1000.500000,975.099976,995.099976,933.385742,6195795
2015-06-23,998.299988,1006.000000,980.400024,996.700012,934.886597,6195134
2015-06-24,997.799988,1022.000000,996.109009,1008.000000,945.485779,6572759
2015-06-25,1002.000000,1015.000000,993.400024,994.799988,933.104370,8211775
2015-06-26,985.000000,986.299988,959.500000,959.599976,900.087463,6709642
2015-06-29,934.099976,966.382996,934.000000,948.500000,889.675842,6176387
2015-06-30,942.599976,948.299988,918.500000,918.500000,861.536438,7663731
2015-07-01,926.299988,935.000000,905.200012,910.099976,853.657288,8117182
2015-07-02,911.000000,932.299988,902.200012,918.200012,861.254944,7516086
2015-07-03,915.400024,915.599976,893.200012,902.400024,846.434875,4891760
2015-07-06,888.900024,897.700012,879.500000,883.200012,828.425659,7439205
2015-07-07,882.799988,884.000000,832.299988,832.299988,780.682312,10115736
2015-07-08,828.700012,859.650024,825.000000,845.599976,793.157471,11837545
2015-07-09,858.200012,876.000000,852.400024,859.200012,805.914124,5810442
2015-07-10,884.599976,886.700012,855.900024,863.000000,809.478394,7218680
2015-07-13,871.000000,878.200012,851.299988,878.200012,823.735718,11643971
2015-07-14,879.000000,884.000000,866.500000,869.500000,815.575256,5273731
2015-07-15,877.099976,896.900024,870.099976,874.400024,820.171448,10081853
2015-07-16,877.099976,895.799988,862.000000,890.299988,835.085266,9082496
2015-07-17,889.299988,889.400024,874.400024,877.400024,822.985352,6684392
2015-07-20,894.000000,894.000000,863.900024,867.299988,813.511719,9141507
2015-07-21,858.500000,870.700012,848.200012,861.700012,808.259033,8899801
2015-07-22,850.000000,851.099976,804.900024,813.500000,763.048279,14574807
2015-07-23,816.000000,832.500000,805.599976,806.400024,756.388611,9643985
2015-07-24,839.799988,842.000000,774.200012,778.000000,729.749939,14437171
2015-07-27,774.700012,797.000000,764.900024,772.599976,724.684814,9534358
2015-07-28,777.000000,799.299988,772.200012,796.599976,747.196411,10304482
2015-07-29,803.000000,815.299988,787.669983,813.599976,763.142029,10048452
2015-07-30,814.000000,820.000000,799.299988,805.700012,755.732056,6884972
2015-07-31,811.799988,812.799988,783.599976,811.200012,760.890930,8310377
2015-08-03,807.700012,807.700012,773.799988,779.000000,730.687927,6268931
2015-08-04,779.000000,802.200012,772.000000,784.500000,735.846802,7366119
2015-08-05,789.000000,822.400024,787.500000,798.099976,748.603333,9925107
2015-08-06,777.000000,781.200012,758.000000,775.400024,746.901428,11914025
2015-08-07,775.900024,806.099976,775.900024,800.500000,771.078918,9234025
2015-08-10,800.000000,808.400024,776.799988,808.400024,778.688538,5967301
2015-08-11,799.799988,822.200012,772.599976,774.799988,746.323425,14290939
2015-08-12,759.900024,791.687012,745.200012,770.000000,741.699890,11996513
2015-08-13,778.000000,788.880005,762.299988,764.900024,736.787354,7119347
2015-08-14,764.099976,777.500000,755.200012,756.799988,728.984985,15097174
2015-08-17,759.500000,765.299988,746.000000,755.200012,727.443848,5054457
2015-08-18,752.500000,754.200012,729.200012,741.900024,714.632690,6339689
2015-08-19,742.500000,744.299988,709.000000,709.400024,683.327148,10091432
2015-08-20,705.799988,750.799988,705.799988,740.500000,713.284119,13152180
2015-08-21,728.700012,749.500000,728.161987,732.799988,705.867065,7820437
2015-08-24,700.000000,709.224976,649.299988,660.200012,635.935425,12762627
2015-08-25,678.099976,710.400024,668.895020,683.700012,658.571716,13559091
2015-08-26,664.099976,688.700012,656.099976,664.299988,639.884705,10432606
2015-08-27,686.900024,734.400024,676.299988,726.299988,699.605957,12718687
2015-08-28,734.299988,744.599976,709.599976,741.000000,713.765747,10219712
2015-09-01,741.000000,741.000000,676.299988,684.400024,659.245972,9932425
2015-09-02,685.700012,707.200012,680.000000,683.799988,658.668030,11379392
2015-09-03,688.599976,736.000000,688.599976,725.000000,698.353760,11213809
2015-09-04,716.400024,728.799988,662.799988,668.500000,643.930359,11193731
2015-09-07,678.900024,693.831970,670.299988,677.700012,652.792236,6857197
2015-09-08,685.299988,706.200012,682.000000,703.900024,678.029297,8075761
2015-09-09,724.000000,759.000000,721.799988,742.900024,715.595886,11799630
2015-09-10,732.000000,744.299988,712.900024,717.000000,690.647827,8622200
2015-09-11,720.000000,741.200012,717.000000,718.400024,691.996399,6955622
2015-09-14,725.599976,738.400024,698.099976,716.900024,690.551514,6919170
2015-09-15,714.000000,739.200012,692.200012,735.200012,708.178894,6499692
2015-09-16,743.299988,752.200012,715.099976,749.299988,721.760681,7605236
2015-09-17,753.700012,765.700012,735.000000,735.400024,708.371582,6441064
2015-09-18,731.299988,742.000000,708.700012,720.000000,693.537537,16130665
2015-09-21,714.799988,726.099976,694.299988,694.900024,669.360046,5945442
2015-09-22,691.200012,692.000000,636.000000,648.099976,624.280090,13642954
2015-09-23,651.000000,672.299988,641.900024,658.099976,633.912537,7254394
2015-09-24,655.299988,660.000000,621.400024,624.599976,601.643799,9328730
2015-09-25,637.000000,646.200012,612.900024,614.700012,592.107666,9547391
2015-09-28,610.099976,610.575989,552.700012,552.700012,532.386414,15237467
2015-09-29,544.200012,563.799988,542.599976,543.099976,523.139221,18101356
2015-09-30,557.299988,563.000000,543.299988,550.900024,530.652588,13995701
2015-10-01,560.099976,576.299988,551.000000,555.000000,534.601868,11106027
2015-10-02,555.000000,569.299988,545.700012,553.599976,533.253296,12905855
2015-10-05,572.700012,580.000000,566.000000,579.500000,558.201416,14128192
2015-10-06,582.299988,608.700012,562.200012,604.200012,581.993591,12606113
2015-10-07,632.000000,688.200012,619.500000,664.500000,640.077332,18742929
2015-10-08,659.000000,678.500000,646.900024,677.500000,652.599548,11608874
2015-10-09,695.200012,745.599976,693.000000,726.500000,699.798645,15270461
